29;
1288;Military Patrol (Split) Followers (M6/M6M) (Lead);0;0;wing.attacksame;0;0;30000;0;0;1;0;1;1;95;0;1;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;15;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1289;Military Patrol (Split) Followers (M6) (Followers) (M8/M3/M3+/M4);0;0;wing.attacksame;0;0;30000;0;0;1;0;1;1;0;0;1;0;0;900;-1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;15;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1290;Military Patrol (Boron) (M7/M7M);0;0;fight.rthr.attackallenemies;0;0;30000;0;0;1;0;1;1;96;0;1;0;0;900;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;20;2;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1291;Military Patrol (Boron) Followers (M6/M6M) (Lead);0;0;wing.attacksame;0;0;30000;0;0;1;0;1;1;97;0;1;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;20;2;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1292;Military Patrol (Boron) Followers (M6) (Followers) (M3/M3+/M4);0;0;wing.attacksame;0;0;30000;0;0;1;0;1;1;0;0;1;0;0;900;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;20;2;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1293;Military Border Patrol (Split) (special M7);2;1;fight.rthr.attackallenemies;0;0;30000;0;0;1;0;1;1;103;0;4;0;0;1800;SS_SH_S_M7_SPECIAL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;-1;-1;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1294;Military Border Patrol (Split) (special M7) Followers (M6,M8,M3+/M4);3;3;wing.protect;0;0;30000;0;0;1;0;1;1;0;0;4;0;0;1800;-1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;-1;-1;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1295;Plutarch Military Patrol (M2/M6/M7);4;0;patrol.short;faction.plutarch;0;9430000;0;0;0;0;1;1;47;0;3;0;8192;2700;-1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;18;11;0;0;0;0;1;0;0;0;0;40;80;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;1;0;0;0;1;0;0;1;0;0;0;0
1296;Xenon home fighter M3(+)-M4 (stay in sector);5;0;fight.rthr.attackallenemies;0;0;0;0;0;1;0;1;1;0;0;0;0;0;660;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;6;-1;-1;0;0;1;0;0;0;0;50;90;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;80;90;80;0;0;0;0;0;0;0;0;1;0;0;0;0
1297;Xenon home fighter M6(M)/M7 (stay in sector);3;0;fight.rthr.attackallenemies;0;0;0;0;0;1;0;1;1;117;0;0;0;0;1260;-1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;6;-1;-1;0;0;1;0;0;0;0;50;90;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;80;90;80;0;0;0;0;0;0;0;0;1;0;0;0;0
1298;Split Defenders (special M7);1;0;fight.rthr.attackallenemies;0;0;30000;0;0;1;0;1;1;103;0;0;0;0;1800;SS_SH_S_M7_SPECIAL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;20;6;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;0;0;0;1;0;0;0;0
1299;Split Defenders (special M7) Followers (M6,M8,M3+/M4);3;3;wing.protect;0;0;30000;0;0;1;0;1;1;0;0;0;0;0;1800;-1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;20;6;-1;-1;0;0;1;0;0;0;0;80;80;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;50;80;70;0;0;0;0;0;0;0;0;1;0;0;0;0
1300;Argon M1 (Carrier Fleet);4;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;110;0;5;0;0;900;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1301;Argon Escort Fighters;4;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;-1;-1;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1302;Argon Escort Scout;3;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;-1;-1;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1303;Argon Escort M6;2;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;-1;-1;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1304;Argon Military Supply Transporter;17;0;trade.militarysupply;0;0;30009;0;0;1;0;0;0;0;119;50;0;0;900;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;50;70;60;0;0;0;0;0;1;1;0;0;1;0;0;0
1305;Argon Patrol M6;8;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;80;0;5;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1306;Argon Patrol M7;6;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;140;0;5;0;0;900;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1307;Argon Bomber M8;4;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;105;0;5;0;0;900;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1308;Argon M7M;4;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;80;0;5;0;0;900;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;0;0;0;0;1;0;0;0;0;80;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1309;Boron M1 (Carrier Fleet);4;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;111;0;5;0;0;900;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1310;Boron Escort Fighters;3;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1311;Boron Escort Scout;2;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1312;Boron Escort M6;2;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1313;Boron Military Supply Transporter;17;0;trade.militarysupply;0;0;30009;0;0;1;0;0;0;0;120;50;0;0;900;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;50;70;60;0;0;0;0;0;1;1;0;0;1;0;0;0
1314;Boron Patrol M6;7;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;81;0;5;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1315;Boron Patrol M7;5;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;141;0;5;0;0;900;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1316;Boron Bomber M8;3;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;106;0;5;0;0;900;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1317;Boron M7M;3;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;81;0;5;0;0;900;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;5;40;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1318;Paranid M1 (Carrier Fleet);4;0;fight.defencebase;military.outpost;0;30000;0;0;1;0;1;1;113;0;5;0;0;900;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
1319;Paranid Escort Fighters;4;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1320;Paranid Escort Scout;3;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1321;Paranid Escort M6;2;0;wing.protect;0;0;40004;0;0;1;0;1;1;0;0;5;0;0;900;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;1;0;1;0;0;0;0
1322;Paranid Military Supply Transporter;17;0;trade.militarysupply;0;0;30009;0;0;1;0;0;0;0;122;50;0;0;900;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;-1;-1;1;1;0;0;1;0;0;0;0;80;80;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;50;70;60;0;0;0;0;0;1;1;0;0;1;0;0;0
